date,salesperson,customername,carmake,carmodel,caryear,saleprice,commissionrate,commissionearned
2023-05-01,Lucas Johnson,Rebecca Hogan,Ford,F-150,2013,48371,0.067565803,3268.23
2023-05-01,Kayla Roberts,Erica Fletcher,Nissan,F-150,2019,28715,0.098507784,2828.65
2023-05-01,Joshua Lowe,Kevin Roberson,Toyota,F-150,2013,16947,0.113354621,1921.02
2023-05-01,Alexis Cook,Manuel Small,Honda,F-150,2019,29962,0.071196828,2133.2
2023-05-01,Micheal Todd,Roberto Robertson,Chevrolet,F-150,2019,28411,0.125703144,3571.35
2023-05-01,Sydney Cox,Adam Welch,Chevrolet,Altima,2020,24922,0.057097573,1422.99
2023-05-01,Kathryn Lyons,Caleb Jensen,Honda,Civic,2012,45198,0.07873863,3558.83
2023-05-01,Jeffrey Jordan,John Brown,Ford,F-150,2021,36673,0.053543852,1963.61
2023-05-01,Kevin Ramos,Daniel Rice,Ford,F-150,2014,30446,0.144575087,4401.73
2023-05-01,Darrell Thompson,Mrs. Melissa Thompson MD,Nissan,F-150,2020,24305,0.125051138,3039.37
2023-05-01,Cody Horton,Sarah Wright,Toyota,Altima,2015,38748,0.066555555,2578.89
2023-05-01,Nathan Williams,Samuel Wood,Honda,Civic,2014,39935,0.137746109,5500.89
2023-05-01,Regina Bartlett,Robert Robinson,Nissan,F-150,2012,35914,0.099332754,3567.44
2023-05-01,Andrew Smith,Sean West,Toyota,Civic,2017,30274,0.136737479,4139.59
2023-05-01,Jonathan Meza,Mrs. Maria Johns DDS,Toyota,F-150,2013,47300,0.061369008,2902.75
2023-05-01,Ronald Hunter,Joshua Mcfarland,Ford,F-150,2013,14869,0.104124687,1548.23
2023-05-01,James Bean,Stacy Nelson,Nissan,Altima,2010,38162,0.107887382,4117.2
2023-05-01,Lisa Dorsey,Michaela Lucero,Toyota,Corolla,2021,40370,0.128006276,5167.61
2023-05-01,Natalie Bowers,Cory Hardy,Toyota,F-150,2012,15259,0.135307796,2064.66
2023-05-01,Jack Hernandez,Leah Maldonado,Chevrolet,Silverado,2010,34604,0.081449712,2818.49
2023-05-01,David Robinson,Connie Ruiz,Nissan,Altima,2017,23898,0.143378201,3426.45
2023-05-01,Jennifer Smith,Stephanie Garcia,Nissan,F-150,2022,29467,0.0875558,2580.01
2023-05-01,Scott Harris,Charles Hernandez,Honda,Altima,2020,35506,0.087422275,3104.02
2023-05-01,Ashley Cox,April Shaffer,Nissan,Altima,2011,48512,0.110660816,5368.38
2023-05-01,William Martinez,Curtis Anderson,Honda,F-150,2022,39890,0.108506588,4328.33
2023-05-01,Courtney Moore,David Stanton,Nissan,Civic,2019,44486,0.106363238,4731.68
2023-05-01,Christopher Diaz,Micheal Murillo,Chevrolet,Corolla,2013,47691,0.061491087,2932.57
2023-05-01,Zachary Miller,Kevin Mendoza,Nissan,Civic,2016,30136,0.12352133,3722.44
2023-05-01,Dennis Rose,Victor Boyd,Honda,Corolla,2012,10337,0.085321682,881.97
2023-05-01,Tina Chapman,Bradley Baldwin,Nissan,Silverado,2022,38914,0.060390879,2350.05
2023-05-01,Allison Bush,Jeffrey Stone,Toyota,F-150,2011,19451,0.058147964,1131.04
2023-05-01,Natalie Byrd,Bobby Obrien,Toyota,Civic,2011,48321,0.102910241,4972.73
2023-05-01,Harry Franklin,Michelle Rosales,Honda,Silverado,2015,43193,0.137171875,5924.86
2023-05-01,Kelly Porter,Julia Ramirez,Honda,Silverado,2021,47600,0.134254023,6390.49
2023-05-01,Mary Jacobs,Christian Savage,Honda,F-150,2020,30712,0.131791547,4047.58
2023-05-01,Dorothy Wilson,Joseph Aguirre,Nissan,Corolla,2016,44051,0.095337325,4199.7
2023-05-01,Amy Wagner,Allison West,Ford,Silverado,2010,41297,0.065778194,2716.44
2023-05-01,Lindsey Davis,Randy Perry,Honda,Civic,2019,35379,0.091495646,3237.02
2023-05-01,Rebecca Anderson,Adam Allison,Honda,Corolla,2010,49579,0.07569204,3752.74
2023-05-01,Ryan Webster,Kristen Novak,Ford,Silverado,2018,36795,0.089415646,3290.05
2023-05-01,Todd Garcia,Jonathan West,Ford,Corolla,2016,22334,0.066079477,1475.82
2023-05-01,Kevin Harmon,Alexis Shelton,Chevrolet,Corolla,2020,26807,0.080435337,2156.23
2023-05-01,James Williams,Adam Martinez,Toyota,Civic,2012,20846,0.113715349,2370.51
2023-05-01,Mark Richmond,William Hernandez,Toyota,Silverado,2022,23444,0.056326006,1320.51
2023-05-01,Stephanie Sandoval,Darryl Lee,Chevrolet,F-150,2018,49267,0.124544752,6135.95
2023-05-01,Dr. Dawn Edwards,Michelle Bonilla,Chevrolet,F-150,2022,24275,0.07777756,1888.05
2023-05-01,Jeffrey Mendoza,John Fowler,Toyota,Civic,2015,31869,0.096713454,3082.16
2023-05-01,Christine Flores,Karen Greene,Chevrolet,Corolla,2013,35228,0.141800502,4995.35
2023-05-01,Bethany Wiggins,Bradley Gutierrez,Honda,Corolla,2010,34980,0.111427757,3897.74
2023-05-01,Kristine Walker,Brittney Brown,Chevrolet,Corolla,2017,31636,0.131478257,4159.45
2023-05-01,Michael Taylor,Michael Barnett,Toyota,Altima,2016,12805,0.088547088,1133.85
2023-05-01,Melinda Carr,Mrs. Mandy Turner,Ford,F-150,2015,40921,0.082426793,3372.99
2023-05-01,William Nichols,Zachary Phillips,Toyota,Altima,2015,20760,0.089963728,1867.65
2023-05-01,Ricardo Romero,Michael Moran,Ford,Civic,2017,17541,0.061364852,1076.4
2023-05-01,Rodney Cantu,Latoya Young,Chevrolet,Silverado,2017,34865,0.109328887,3811.75
2023-05-01,Samantha Santana,John Henry,Chevrolet,Civic,2022,46064,0.0952521,4387.69
2023-05-01,Susan Duarte,Alison Baker,Nissan,F-150,2015,39806,0.116521934,4638.27
2023-05-01,Luke Wallace,Richard Travis,Toyota,Corolla,2011,25922,0.105874457,2744.48
2023-05-01,Teresa Hughes,Gerald Williams,Nissan,Corolla,2012,39780,0.080872497,3217.11
2023-05-01,Robert Ford,Johnny Anderson,Toyota,Corolla,2010,34583,0.056428965,1951.48
2023-05-01,Mary Bates,Bryan Rubio,Ford,F-150,2020,18291,0.09610481,1757.85
2023-05-01,Norman Torres,Brian Rose,Ford,Altima,2011,31667,0.0812118,2571.73
2023-05-01,Regina Daniels,Christina Moreno,Ford,Civic,2015,15873,0.121099773,1922.22
2023-05-01,Ernest Vaughn,Steven Mcdonald,Ford,Corolla,2015,25010,0.102302864,2558.59
2023-05-01,James Rodriguez,Pamela Anderson,Ford,F-150,2016,14594,0.116279509,1696.98
2023-05-01,Joshua Brown,Garrett Carter,Ford,Silverado,2010,40468,0.054006251,2185.52
2023-05-01,Christine Dunn,Jeff Wolfe,Ford,F-150,2016,42780,0.079358202,3394.94
2023-05-01,Patricia Williams DDS,Gary Gardner,Chevrolet,Civic,2018,11683,0.081393678,950.92
2023-05-01,Jason Bowen,Judith Roberts,Honda,Civic,2011,32966,0.062172054,2049.56
2023-05-01,Monica Owen,Michael Moreno,Honda,Civic,2011,21705,0.129055891,2801.16
2023-05-01,Donald Jackson,Mrs. Stacy Mitchell DDS,Toyota,Corolla,2019,26153,0.072965772,1908.27
2023-05-01,Megan French,Gina Moreno,Ford,Altima,2020,24637,0.091545121,2255.4
2023-05-01,Amanda Thompson,Heather Lee,Toyota,Corolla,2020,12680,0.080374834,1019.15
2023-05-01,Wendy Salas,Hannah Warren,Ford,Silverado,2016,27829,0.103750772,2887.28
2023-05-01,Martha Campbell,Alexander Duran,Chevrolet,F-150,2014,49306,0.106447184,5248.48
2023-05-01,Lisa Boyer,Catherine Boyer,Nissan,Altima,2010,45608,0.14898206,6794.77
2023-05-01,Cynthia Miller,Christopher Miller,Toyota,F-150,2011,43542,0.081833916,3563.21
2023-05-01,Dr. Theresa Crane,Alan Garza,Chevrolet,Altima,2011,24956,0.128469244,3206.08
2023-05-01,Deanna Mcconnell,Brian Perry,Ford,Civic,2021,14470,0.105836737,1531.46
2023-05-01,Stephen Peters DDS,Wendy Stanley,Honda,Corolla,2015,19395,0.136810338,2653.44
2023-05-01,Jessica Burgess,Gary Austin,Chevrolet,Silverado,2016,35918,0.073608956,2643.89
2023-05-01,Johnny Lopez,Nancy Hardy,Toyota,Civic,2017,10575,0.081708581,864.07
2023-05-01,Cynthia Reed,Danielle Bradley,Honda,Altima,2022,48656,0.105433893,5129.99
2023-05-01,Veronica Sutton,Donald Webb,Chevrolet,F-150,2015,31351,0.054908923,1721.45
2023-05-01,Cynthia Estrada,David Vang,Honda,Silverado,2022,28901,0.072221472,2087.27
2023-05-01,Hunter Bennett,April Vargas,Nissan,Corolla,2020,12746,0.095094888,1212.08
2023-05-01,Christopher Saunders,Edward Russell,Nissan,Corolla,2019,28882,0.147637753,4264.07
2023-05-01,Sarah Wilkerson,Allison Gray,Honda,Silverado,2019,19067,0.112947358,2153.57
2023-05-01,Aaron Wallace,Eric Taylor,Toyota,Corolla,2017,26057,0.109597326,2855.78
2023-05-01,Andrea Lee,Amy Wright,Nissan,Altima,2013,37148,0.105336806,3913.05
2023-05-01,Christopher Hall,Lisa Hays,Chevrolet,Corolla,2019,32652,0.126657249,4135.61
2023-05-01,Lisa Sanchez,Angela Smith,Ford,Altima,2016,29301,0.147756148,4329.4
2023-05-01,Emily Harper,Samuel Mcfarland,Honda,Altima,2011,43904,0.124744192,5476.77
2023-05-01,Katie Beasley,Sarah Underwood,Toyota,Civic,2017,10894,0.089442864,974.39
2023-05-01,Alex Malone Jr.,Amy Green,Nissan,Silverado,2021,19344,0.091610368,1772.11
2023-05-01,Matthew Tran,Renee Smith,Chevrolet,F-150,2022,31773,0.136251307,4329.11
2023-05-01,Keith Sullivan,John Bolton Jr.,Honda,Silverado,2021,21248,0.076055727,1616.03
2023-05-01,Raymond Rodriguez,Julie Bell,Chevrolet,F-150,2016,14162,0.108662881,1538.88
2023-05-01,Brianna Vazquez,Daniel Thomas,Ford,Altima,2021,32829,0.125486402,4119.59
2023-05-01,Jason Mcintyre,Michael Hodges,Ford,Silverado,2013,44708,0.074331516,3323.21
2023-05-01,Nicole Hernandez,Christine Booker DDS,Ford,F-150,2020,26667,0.079312054,2115.01
2023-05-01,Michele Mata,Teresa Palmer,Ford,Silverado,2022,32189,0.123949365,3989.81
2023-05-01,Kelsey Johnson,James Mcintyre,Ford,Civic,2021,31181,0.080762577,2518.26
2023-05-01,Travis Odonnell,Brittany Yoder,Nissan,Corolla,2017,17754,0.106640312,1893.29
2023-05-01,Matthew Johnston,Jennifer Hall,Toyota,Civic,2021,13291,0.074603458,991.55
2023-05-01,Jason Johnson,Mary Contreras,Ford,Civic,2013,49686,0.053988602,2682.48
2023-05-01,Tammy Newman,Dr. Rhonda Smith,Ford,Corolla,2013,35861,0.09055565,3247.42
2023-05-01,Mark Morris,Eugene Hunt,Chevrolet,Corolla,2012,31609,0.122363818,3867.8
2023-05-01,Dawn Randolph,John Gillespie,Chevrolet,Corolla,2018,36009,0.066953348,2410.92
2023-05-01,Carrie Paul,Jason Berger,Toyota,Corolla,2019,45238,0.144922674,6556.01
2023-05-01,Heather Gardner,Katherine Caldwell,Honda,Altima,2019,39986,0.087106715,3483.05
2023-05-01,Jamie Scott,Zachary Hall,Chevrolet,Corolla,2012,38509,0.081763856,3148.64
2023-05-01,Dwayne Hernandez,Joel Hart,Toyota,Civic,2010,40485,0.099038627,4009.58
2023-05-01,Sandra Carpenter,Raymond Bennett,Toyota,Altima,2021,11584,0.09282515,1075.29
2023-05-01,Mrs. Tamara Holmes,Alexa Wilson,Honda,Civic,2015,49580,0.142075835,7044.12
2023-05-01,Jeremiah Gardner,Anna Thompson,Honda,F-150,2020,25906,0.083761709,2169.93
2023-05-01,Anthony Hall,Morgan Bowers,Toyota,F-150,2011,10687,0.134862429,1441.27
2023-05-01,Vanessa Adams,Lori Cook,Toyota,Silverado,2013,40971,0.059775812,2449.07
2023-05-01,Heather Delacruz,Dr. Jason Perry,Chevrolet,Corolla,2017,49884,0.058545994,2920.51
2023-05-01,John Acevedo,Cameron Robinson,Ford,F-150,2012,37469,0.132316332,4957.76
2023-05-01,Paul Diaz,Jessica Clark,Toyota,Corolla,2012,13750,0.132974095,1828.39
2023-05-01,Sarah Murray,Rebecca Silva,Ford,Corolla,2013,17219,0.054577136,939.76
2023-05-01,Joshua Leon,Jason Dudley,Chevrolet,Silverado,2014,33944,0.105859773,3593.3
2023-05-01,Jennifer Walker,Craig Webb,Ford,Silverado,2021,20550,0.087497341,1798.07
2023-05-01,Robert Payne,William Roberson,Toyota,Corolla,2020,32902,0.141759317,4664.17
2023-05-01,Thomas Jackson,Darius Gonzales,Toyota,Civic,2013,31497,0.059481412,1873.49
2023-05-01,Robert Obrien,Adam Brown,Ford,Civic,2018,20403,0.109073949,2225.44
2023-05-01,Joseph Santos,Mary Garcia,Chevrolet,Corolla,2014,16423,0.145029311,2381.82
2023-05-01,Matthew Mitchell,Jennifer Newman,Honda,F-150,2022,45930,0.067569605,3103.47
2023-05-01,Joshua Herman,Kendra Hammond,Chevrolet,Silverado,2010,49867,0.055260157,2755.66
2023-05-01,Diana Perez,Michael Garcia,Nissan,Altima,2019,16114,0.075156989,1211.08
2023-05-01,Megan Warner,Megan Martin,Toyota,Civic,2020,15353,0.121023848,1858.08
2023-05-01,Lydia Palmer,Henry Murillo,Honda,F-150,2013,17727,0.061510171,1090.39
2023-05-01,Anthony Sharp,Christy Gregory,Ford,Silverado,2018,34368,0.095053206,3266.79
2023-05-01,Matthew Stewart,Stephanie Benton,Toyota,Civic,2019,47446,0.080669095,3827.43
2023-05-01,Franklin Smith,Eric Wong,Nissan,Altima,2011,48326,0.135519139,6549.1
2023-05-01,Deborah Fitzpatrick,Jennifer Mejia,Nissan,Silverado,2015,18775,0.132481933,2487.35
2023-05-01,Danielle Hays,Kelly Morgan,Ford,Civic,2020,29876,0.131468583,3927.76
2023-05-01,Tracy Ibarra,Melissa Brown,Nissan,Silverado,2016,48932,0.075346549,3686.86
2023-05-01,Angela Scott,Eric Beck,Ford,Civic,2019,12723,0.118185756,1503.68
2023-05-01,Mark Edwards,Tamara Campos,Honda,Corolla,2018,11553,0.133728658,1544.97
2023-05-01,Patricia Mack,Norman Butler,Toyota,Silverado,2017,34468,0.080112807,2761.33
2023-05-01,Alicia Moore,Anthony Salinas,Ford,Corolla,2017,30212,0.109909361,3320.58
2023-05-01,Joseph Nelson,Jesse Pierce,Honda,Altima,2010,39844,0.097075942,3867.89
2023-05-01,George Jacobs,Mary Benjamin,Toyota,Silverado,2014,20833,0.085518957,1781.62
2023-05-01,Natalie White,Tamara Stevens,Toyota,Silverado,2017,43253,0.149278311,6456.73
2023-05-01,Mary Lynch,Susan Padilla,Toyota,Altima,2015,35186,0.134054614,4716.85
2023-05-01,David Johnson,Anthony Morris,Nissan,Altima,2016,30095,0.128098937,3855.14
2023-05-01,Maurice Rojas,Daniel Davis,Ford,F-150,2014,47665,0.083400188,3975.27
2023-05-01,Tanya Gregory,Christian Jordan,Honda,Corolla,2013,39187,0.068773676,2695.03
2023-05-01,Reginald Allison,William Cooper,Nissan,Corolla,2013,33529,0.085188973,2856.3
2023-05-01,Nathan Barton,Amanda Aguirre,Ford,Corolla,2011,45245,0.119110442,5389.15
2023-05-01,Marcus Rogers DVM,Derek Mitchell MD,Nissan,Civic,2018,25559,0.067952812,1736.81
2023-05-01,Colleen Buchanan,Samuel Ward,Ford,F-150,2010,44358,0.134552561,5968.48
2023-05-01,Connie Mclean,April Porter,Nissan,F-150,2011,34942,0.061697307,2155.83
2023-05-01,Juan Moss,Natalie Thomas,Ford,Altima,2018,31465,0.110565669,3478.95
2023-05-01,Angela Silva,Brandy Burgess,Nissan,Civic,2010,31174,0.063322803,1974.03
2023-05-01,Terrance Williams,Sean Weaver,Nissan,Corolla,2022,22380,0.091742273,2053.19
2023-05-01,Natalie Osborne,Larry Myers,Nissan,Silverado,2019,38652,0.120070542,4640.97
2023-05-01,Tyler Jones,Samantha Parker,Honda,Corolla,2020,36351,0.100815184,3664.73
2023-05-01,Robert Ferguson,Shelly Beck,Nissan,F-150,2020,25610,0.135140478,3460.95
2023-05-01,Theresa Griffin,Justin Smith,Toyota,F-150,2017,27067,0.069543925,1882.35
2023-05-01,Rebecca Schultz,Travis Peterson,Chevrolet,Corolla,2015,35239,0.145136264,5114.46
2023-05-01,Rachel Floyd,Cristian Vasquez,Chevrolet,Altima,2021,20925,0.059355409,1242.01
2023-05-01,Cynthia Wilson,Mark Smith,Toyota,Corolla,2015,14558,0.08876966,1292.31
2023-05-01,Christopher Sandoval,Whitney Moody,Chevrolet,Civic,2019,47780,0.13478863,6440.2
2023-05-01,Taylor Poole,Sean Hess,Nissan,Corolla,2018,35761,0.062003278,2217.3
2023-05-01,Jeff Brown,Jonathan Burgess,Nissan,Altima,2014,24217,0.146583343,3549.81
2023-05-01,Shirley Blake,Courtney Moses,Chevrolet,Altima,2018,15996,0.115920177,1854.26
2023-05-01,Justin Alexander,Scott Conner,Ford,Altima,2021,33912,0.110979318,3763.53
2023-05-01,Sharon Reynolds,Mrs. Amanda Boyd,Chevrolet,Silverado,2022,27659,0.063333083,1751.73
2023-05-01,Eric Green,Aaron York,Toyota,Altima,2011,39807,0.059303213,2360.68
2023-05-01,Carol Chen,Amanda Graham,Chevrolet,Altima,2020,20109,0.126850177,2550.83
2023-05-01,Mrs. Laura Underwood,Brianna Gibson,Ford,Altima,2017,20554,0.06910763,1420.44
2023-05-01,Denise Walton,Mr. Carl Jenkins,Ford,Silverado,2017,16909,0.097569818,1649.81
2023-05-01,Roger Lewis,Isaac Briggs,Toyota,Corolla,2022,46978,0.149952152,7044.45
2023-05-01,Tonya Lee,Joel Harris,Toyota,Corolla,2015,34100,0.117282198,3999.32
2023-05-01,Veronica Singh,Derrick Alvarado,Nissan,Altima,2022,16400,0.06922604,1135.31
2023-05-01,Dennis Johnson,Jared Shaw,Chevrolet,F-150,2022,20326,0.091311644,1856.0
2023-05-01,Rachel Silva,Tracey Hamilton,Chevrolet,Civic,2015,31811,0.140574102,4471.8
2023-05-01,Richard Paul,Samantha Taylor,Ford,Silverado,2011,43947,0.056618589,2488.22
2023-05-01,Christopher Bentley,Kendra Mendez,Ford,Silverado,2010,31806,0.068967098,2193.57
2023-05-01,Jeffery Wood,Ricky Reynolds,Ford,F-150,2010,48700,0.135665561,6606.91
2023-05-01,Mathew Underwood,Nancy Matthews,Honda,Silverado,2011,32854,0.079871099,2624.09
2023-05-01,Kristen Kennedy,Brian Day,Toyota,F-150,2011,45383,0.083827967,3804.36
2023-05-01,Lisa Conley,Andrew Clark,Honda,F-150,2015,42302,0.09555056,4041.98
2023-05-01,Margaret Ramirez,Laura Cummings,Toyota,Civic,2021,45868,0.07280809,3339.56
2023-05-01,Amber Smith,Claudia Dawson,Honda,Corolla,2022,28138,0.132988092,3742.02
2023-05-01,Samantha Miller,Kristina Price,Chevrolet,Civic,2020,14320,0.131853938,1888.15
2023-05-01,Andrea Ross,Thomas Mcdonald,Ford,Corolla,2015,36021,0.140689479,5067.78
2023-05-01,Marie Ibarra,Justin Anderson,Toyota,Silverado,2020,47070,0.051211634,2410.53
2023-05-01,Jose Mcdonald,Jordan Brown,Chevrolet,Corolla,2010,22882,0.099945923,2286.96
2023-05-01,Charles Zavala,Christine Hartman,Toyota,F-150,2016,46232,0.09606654,4441.35
2023-05-01,Kenneth Harper,Michael Miller,Honda,Altima,2019,13089,0.086479054,1131.92
2023-05-01,Timothy Lopez,Nathan Lucas,Toyota,Altima,2016,28520,0.0923406,2633.55
2023-05-01,Robert Thomas,Laurie Wang DVM,Chevrolet,Civic,2010,11125,0.119364771,1327.93
2023-05-01,Stanley Suarez,Krista Johnson,Honda,Civic,2017,39284,0.052182332,2049.93
2023-05-01,Angela Hernandez,Michael Greene,Chevrolet,F-150,2011,34315,0.135427173,4647.18
2023-05-01,Laura Liu,Stephen Fields,Honda,F-150,2022,36612,0.131954696,4831.13
2023-05-01,Jason Hampton,Kristen Harrell,Nissan,Corolla,2012,18603,0.069046088,1284.46
2023-05-01,Richard Gray,Adam Carroll,Nissan,Silverado,2021,14821,0.100665742,1491.97
2023-05-01,Nicole Todd,Faith Glenn,Nissan,Civic,2019,22884,0.091720347,2098.93
2023-05-01,Vanessa Hammond,David James,Honda,F-150,2015,27130,0.139528758,3785.42
2023-05-01,Johnathan Roberson,Tina Davis,Honda,Altima,2017,19397,0.094256247,1828.29
2023-05-01,Tina Martinez,Carla Ruiz,Honda,Corolla,2012,23529,0.094707811,2228.38
2023-05-01,Dana Nelson,Elizabeth Thompson,Chevrolet,F-150,2021,49714,0.097247835,4834.58
2023-05-01,Audrey Henderson,Emily Wright,Ford,Corolla,2011,31415,0.142508828,4476.91
2023-05-01,Mark Anderson,Brenda Hayes,Chevrolet,F-150,2012,17121,0.103922964,1779.27
2023-05-01,Anthony Hernandez,Jacob Guerra,Honda,Corolla,2011,39695,0.116077497,4607.7
2023-05-01,Kristi Murphy,Angela Martinez,Honda,F-150,2014,33353,0.077820318,2595.54
2023-05-01,Julie Griffin,Tracy Graham,Honda,Corolla,2020,16571,0.050787395,841.6
2023-05-01,Clinton Humphrey,Marc Bowers,Honda,Civic,2022,45443,0.108508664,4930.96
2023-05-01,Peter Reeves,Alicia Moreno,Nissan,Corolla,2019,15276,0.107993292,1649.71
2023-05-01,Heidi Joseph,Audrey Saunders,Honda,Civic,2022,38671,0.075518139,2920.36
2023-05-01,Gabriela Roberts,Michele Hamilton,Ford,F-150,2019,44732,0.116192045,5197.5
2023-05-01,Adam Alexander,Nancy Collins,Nissan,Corolla,2018,36265,0.12128583,4398.43
2023-05-01,Kelly Sharp,Toni Young DDS,Chevrolet,F-150,2021,38676,0.109886781,4249.98
2023-05-01,Jared Mcdonald,Derek Miller,Nissan,Civic,2020,17771,0.114098106,2027.64
2023-05-01,Allison Moore,Michael Burton,Honda,Corolla,2017,31215,0.095778081,2989.71
2023-05-01,Kathryn Ross,Patricia Barrett,Nissan,Silverado,2021,33938,0.093081694,3159.01
2023-05-01,Jasmine Bell DDS,Joshua Rose,Honda,Silverado,2014,38941,0.085781779,3340.43
2023-05-01,Susan Thompson,Daisy Lewis,Ford,Civic,2013,17257,0.108897196,1879.24
2023-05-01,Nicole Price,Mary Mathews,Chevrolet,F-150,2010,23688,0.146464518,3469.45
2023-05-01,Dr. Jeffrey Sanchez,Elizabeth Horton,Honda,F-150,2015,40918,0.119031073,4870.51
2023-05-01,Brianna Cobb,Leslie Thomas,Honda,Corolla,2018,20791,0.071337239,1483.17
2023-05-01,Joel Suarez,Travis Ramos,Toyota,F-150,2020,30679,0.130452934,4002.17
2023-05-01,Erica Jones,Andrea Henderson,Ford,Corolla,2019,30935,0.143475146,4438.4
2023-05-01,Christina Reese,Chad Prince,Chevrolet,Corolla,2019,33874,0.053640287,1817.01
2023-05-01,Sarah Lambert,Caitlin Hughes,Honda,Civic,2012,42284,0.13799958,5835.17
2023-05-01,Samuel Cobb,Amber Lewis,Chevrolet,Corolla,2012,30182,0.10743203,3242.51
2023-05-01,Christopher Navarro,Mark Palmer,Ford,Silverado,2010,13856,0.09690283,1342.69
2023-05-01,Marcia Jones,Erika Knapp,Honda,Civic,2010,34888,0.08047189,2807.5
2023-05-01,Ms. Erica Miles,Stephen Haas,Chevrolet,Corolla,2016,38737,0.143507441,5559.05
2023-05-01,Heidi James,Tiffany Martinez,Honda,Altima,2013,16752,0.115235823,1930.43
2023-05-01,Jennifer Schroeder,Bryce Mcgee,Toyota,Silverado,2015,18113,0.052303372,947.37
2023-05-01,Lisa Elliott,Jennifer Pierce,Nissan,F-150,2011,15941,0.1111093,1771.19
2023-05-01,Adam Munoz,Kristen Reynolds,Ford,F-150,2019,27318,0.060660405,1657.12
2023-05-01,Tara Pena,Xavier Lucas,Toyota,F-150,2020,35440,0.056333211,1996.45
2023-05-01,David Bishop DVM,John Stephens,Honda,Corolla,2014,49979,0.081287545,4062.67
2023-05-01,Elizabeth Haney,Jennifer Knight,Chevrolet,Corolla,2014,25654,0.098188356,2518.92
2023-05-01,Donald Bryan,Mr. Duane Alexander MD,Honda,Civic,2011,48531,0.076250962,3700.54
2023-05-01,Steven Joseph,Laura White,Chevrolet,F-150,2022,28717,0.106898375,3069.8
2023-05-01,Ashley Smith,Johnny Williams,Honda,Corolla,2021,12640,0.065220132,824.38
2023-05-01,Kara Hoffman,Michael Lee,Toyota,Civic,2012,37985,0.077033785,2926.13
2023-05-01,Renee Mcgee,Michael Hall,Nissan,Civic,2018,19965,0.149695541,2988.67
2023-05-01,Jason Dominguez,Garrett Cruz,Chevrolet,Civic,2011,35547,0.062063832,2206.18
2023-05-01,Tina Charles,Robin Rubio PhD,Nissan,Corolla,2014,19216,0.123788561,2378.72
2023-05-01,Nathan Smith,Kathryn Smith,Chevrolet,Altima,2018,43297,0.076529714,3313.51
2023-05-01,Ana Olson,Christina Spence,Honda,Corolla,2011,28693,0.074957203,2150.75
2023-05-01,Rachel Hart,Mr. Michael Juarez,Ford,Silverado,2019,10153,0.114891482,1166.49
2023-05-01,Brenda Tran,Jason Simmons,Nissan,Civic,2021,31542,0.112841345,3559.24
2023-05-01,Lawrence Miller MD,Aaron Krause,Honda,Silverado,2022,39307,0.08147972,3202.72
2023-05-01,Samuel Pacheco,Ms. Nancy Carter,Nissan,Silverado,2014,24682,0.13973771,3449.01
2023-05-01,Amy Malone,Brenda Wilson,Nissan,Altima,2010,10932,0.051981528,568.26
2023-05-01,Douglas Contreras,Mark Lara,Nissan,Corolla,2011,11980,0.137923886,1652.33
2023-05-01,Martha Blackburn,Erin Warner,Nissan,Silverado,2016,31726,0.075085994,2382.18
2023-05-01,Joseph Montoya,Victoria Orozco,Nissan,Civic,2017,24059,0.136229696,3277.55
2023-05-01,Stanley Mitchell,Caleb Harmon,Ford,Altima,2018,33860,0.113764859,3852.08
2023-05-01,Kelly Alexander,Kellie Torres MD,Toyota,Civic,2011,29817,0.075617513,2254.69
2023-05-01,Joshua Lucas,Anthony Norris,Ford,Silverado,2022,47772,0.147130476,7028.72
2023-05-01,Amy Barnes,Hannah Shepherd,Toyota,F-150,2015,13936,0.109906527,1531.66
2023-05-01,Blake Austin,Julie Ritter,Nissan,F-150,2018,13450,0.109954582,1478.89
2023-05-01,Sherry Montgomery,Tanya Casey,Toyota,Altima,2010,14751,0.14850213,2190.55
2023-05-01,Gary Edwards,John Sullivan,Ford,F-150,2011,47551,0.137201043,6524.05
2023-05-01,Mark Perkins,Julie Oliver,Nissan,Altima,2014,30213,0.078046556,2358.02
2023-05-01,Juan Foster,Logan Curtis,Toyota,Altima,2019,15323,0.055896965,856.51
2023-05-01,John Mercado,Brandon Donovan,Chevrolet,Civic,2022,27609,0.086559545,2389.82
2023-05-01,Anthony Duncan,Chad Brown,Honda,Altima,2015,36617,0.099051707,3626.98
2023-05-01,Michael Griffin,Patricia Pope,Chevrolet,Altima,2014,23814,0.128677958,3064.34
2023-05-01,Mary Schmidt,Amanda Porter,Chevrolet,F-150,2015,10314,0.084142212,867.84
2023-05-01,Sierra Miller,Charlotte Gomez,Nissan,Altima,2022,24540,0.117966214,2894.89
2023-05-01,Bethany Huber,Jean Simmons,Chevrolet,Corolla,2013,10717,0.067606783,724.54
2023-05-01,Christine Jackson,Heather Taylor,Honda,Civic,2021,18793,0.098514258,1851.38
2023-05-01,Ashley Price,Theodore Moore,Toyota,Civic,2017,10499,0.116070204,1218.62
2023-05-01,Matthew Davis,Kimberly Rodriguez,Nissan,Civic,2014,27766,0.055515518,1541.44
2023-05-01,Anthony Jones,Beth Sims,Ford,Altima,2018,37619,0.093548255,3519.19
2023-05-01,Lisa Palmer,Nicholas Ryan,Nissan,Civic,2010,15941,0.132043994,2104.91
